"block","trt","species","prob","graminoid","seedrate.g.plot"
"1","ir","MURI","0.394881","1","0.0450"
"1","ir","AMME","0.184118","0","0.1445"
"1","ir","ELGL","0.093910","1","0.1949"
"1","ir","CIOC","0.091711","0","0.3059"
"1","ir","HOIN","0.089022","1","0.2360"
"1","ir","POSE","0.081199","1","0.0259"
"1","ir","LUSU","0.040364","0","0.6153"
"1","ir","ACST","0.014543","0","0.0114"
"1","ir","SIBE","0.007061","0","0.0055"
"1","ir","LUMI","0.003190","0","0.0473"
"1","dt","ACAM","0.266756","0","0.5462"
"1","dt","LUBI","0.265115","0","0.5831"
"1","dt","ELGL","0.147052","1","0.3052"
"1","dt","PLER","0.138629","0","0.1201"
"1","dt","GRCA","0.062489","0","0.0695"
"1","dt","CAME","0.045077","0","0.0185"
"1","dt","ELCO","0.035078","1","0.0441"
"1","dt","ESCA","0.029186","0","0.0178"
"1","dt","MURI","0.008468","1","0.0010"
"1","dt","POSE","0.002151","1","0.0007"
"1","fd","LUBI","0.148224","0","0.3260"
"1","fd","LAPL","0.136347","0","0.0447"
"1","fd","SPAI","0.112728","1","0.0152"
"1","fd","ASFA","0.105537","0","0.2321"
"1","fd","ESCA","0.102827","0","0.0627"
"1","fd","MURI","0.101531","1","0.0116"
"1","fd","ACMI","0.091394","0","0.0087"
"1","fd","STPU","0.071535","1","0.1951"
"1","fd","SIBE","0.069050","0","0.0535"
"1","fd","MEIM","0.060827","1","0.0327"
"1","r","AMME","0.421875","0","0.5885"
"1","r","POSE","0.265625","1","0.1503"
"1","r","PLER","0.125000","0","0.1925"
"1","r","STPU","0.062500","1","0.3031"
"1","r","ARPU","0.031250","1","0.0379"
"1","r","SPAI","0.031250","1","0.0075"
"1","r","ACAM","0.031250","0","0.1138"
"1","r","RACA","0.015625","0","0.0353"
"1","r","LUMI","0.015625","0","0.4117"
"1","r","DEFA","0.000000","0","0.0000"
"2","ir","AMME","0.430076","0","0.3375"
"2","ir","LAPL","0.252410","0","0.0828"
"2","ir","ARPU","0.103464","1","0.0706"
"2","ir","HOIN","0.097857","1","0.2594"
"2","ir","ESCA","0.049109","0","0.0299"
"2","ir","PLER","0.040060","0","0.0347"
"2","ir","POSE","0.019103","1","0.0061"
"2","ir","HOBR","0.007378","1","0.0120"
"2","ir","ACMI","0.000522","0","0.0000"
"2","ir","LUMI","0.000022","0","0.0003"
"2","dt","CAME","0.242019","0","0.0994"
"2","dt","LUSU","0.123455","0","1.8819"
"2","dt","CIOC","0.113097","0","0.3772"
"2","dt","GRCA","0.106794","0","0.1188"
"2","dt","MEIM","0.095287","1","0.0512"
"2","dt","HOIN","0.072413","1","0.1920"
"2","dt","RACA","0.071385","0","0.0907"
"2","dt","ELGL","0.066015","1","0.1370"
"2","dt","TRWI","0.055052","0","0.0626"
"2","dt","BRCA","0.054485","1","0.2111"
"2","fd","LAPL","0.177650","0","0.0583"
"2","fd","ESCA","0.127803","0","0.0779"
"2","fd","PHCI","0.104212","0","0.0478"
"2","fd","MURI","0.102975","1","0.0117"
"2","fd","ELCO","0.100757","1","0.1266"
"2","fd","ACAM","0.084402","0","0.1728"
"2","fd","AMME","0.078722","0","0.0618"
"2","fd","HOIN","0.076549","1","0.2029"
"2","fd","ACST","0.074185","0","0.0580"
"2","fd","BRCA","0.072744","1","0.2819"
"2","r","CIOC","0.450450450","0","2.6712"
"2","r","FEMI","0.189189189","1","0.2864"
"2","r","KOMA","0.162162162","1","0.0349"
"2","r","AMME","0.054054054","0","0.0754"
"2","r","ACST","0.045045045","0","0.0626"
"2","r","GRCA","0.036036036","0","0.0713"
"2","r","RACA","0.036036036","0","0.0814"
"2","r","HOBR","0.018018018","1","0.0520"
"2","r","LUBI","0.009009009","0","0.0352"
"2","r","ELGL","0.000000000","1","0.0000"
"3","ir","KOMA","0.656666","1","0.0794"
"3","ir","CAME","0.271197","0","0.1114"
"3","ir","CIOC","0.030887","0","0.1030"
"3","ir","ELGL","0.023928","1","0.0497"
"3","ir","MEIM","0.016301","1","0.0088"
"3","ir","LUSU","0.000875","0","0.0133"
"3","ir","SIBE","0.000075","0","0.0001"
"3","ir","ELCO","0.000055","1","0.0001"
"3","ir","ASFA","0.000016","0","0.0000"
"3","ir","LUMI","0.000000","0","0.0000"
"3","dt","STPU","0.199880","1","0.5452"
"3","dt","CIOC","0.183936","0","0.6135"
"3","dt","ACAM","0.181127","0","0.3709"
"3","dt","HOBR","0.149592","1","0.2426"
"3","dt","GRCA","0.093211","0","0.1037"
"3","dt","AMME","0.059229","0","0.0465"
"3","dt","LAPL","0.039775","0","0.0130"
"3","dt","PHCI","0.034608","0","0.0159"
"3","dt","SPAI","0.033348","1","0.0045"
"3","dt","MURI","0.025294","1","0.0029"
"3","fd","LAPL","0.160183","0","0.0525"
"3","fd","ACMI","0.141395","0","0.0135"
"3","fd","ASFA","0.139510","0","0.3068"
"3","fd","PHCI","0.113135","0","0.0519"
"3","fd","AMME","0.087320","0","0.0685"
"3","fd","PLER","0.079965","0","0.0693"
"3","fd","BRCA","0.078748","1","0.3051"
"3","fd","KOMA","0.071782","1","0.0087"
"3","fd","HOBR","0.069079","1","0.1120"
"3","fd","ARPU","0.058884","1","0.0402"
"3","r","STPU","0.46666667","1","2.2628"
"3","r","HOBR","0.15555556","1","0.4485"
"3","r","AMME","0.12222222","0","0.1705"
"3","r","ESCA","0.08888889","0","0.0964"
"3","r","LAPL","0.05555556","0","0.0324"
"3","r","LUMI","0.04444444","0","1.1711"
"3","r","BRCA","0.02222222","1","0.1531"
"3","r","RACA","0.02222222","0","0.0502"
"3","r","MEIM","0.01111111","1","0.0106"
"3","r","LUBI","0.01111111","0","0.0434"
"4","ir","SPAI","0.320218","1","0.0430"
"4","ir","CAME","0.246380","0","0.1012"
"4","ir","PLER","0.158258","0","0.1371"
"4","ir","CIOC","0.138526","0","0.4621"
"4","ir","ACAM","0.050445","0","0.1033"
"4","ir","MEIM","0.040507","1","0.0218"
"4","ir","BRCA","0.023333","1","0.0904"
"4","ir","ACST","0.014546","0","0.0114"
"4","ir","ELCO","0.006565","1","0.0083"
"4","ir","LUMI","0.001221","0","0.0181"
"4","dt","CIOC","0.261523","0","0.8723"
"4","dt","BRCA","0.170385","1","0.6602"
"4","dt","ELGL","0.113449","1","0.2355"
"4","dt","RACA","0.089217","0","0.1134"
"4","dt","CAME","0.076764","0","0.0315"
"4","dt","ESCA","0.075366","0","0.0460"
"4","dt","PHCI","0.072729","0","0.0334"
"4","dt","HOBR","0.064191","1","0.1041"
"4","dt","MEIM","0.050267","1","0.0270"
"4","dt","ACMI","0.026109","0","0.0025"
"4","fd","POSE","0.160254","1","0.0510"
"4","fd","LUBI","0.136076","0","0.2993"
"4","fd","GRCA","0.119123","0","0.1325"
"4","fd","TRWI","0.116044","0","0.1319"
"4","fd","FEMI","0.090270","1","0.0769"
"4","fd","HOIN","0.082959","1","0.2199"
"4","fd","CAME","0.079575","0","0.0327"
"4","fd","ACAM","0.074301","0","0.1521"
"4","fd","PLER","0.071563","0","0.0620"
"4","fd","ARPU","0.069835","1","0.0476"
"4","r","ACST","0.46192893","0","0.6421"
"4","r","SPAI","0.30456853","1","0.0728"
"4","r","LAPL","0.10152284","0","0.0592"
"4","r","PLER","0.06091371","0","0.0938"
"4","r","BRCA","0.04568528","1","0.3147"
"4","r","HOIN","0.01522843","1","0.0718"
"4","r","ACMI","0.01015228","0","0.0017"
"4","r","POSE","0.00000000","1","0.0000"
"4","r","LUBI","0.00000000","0","0.0000"
"4","r","ASFA","0.00000000","0","0.0000"
"5","ir","MURI","0.296649","1","0.0338"
"5","ir","KOMA","0.281149","1","0.0340"
"5","ir","CIOC","0.239917","0","0.8003"
"5","ir","CAME","0.105220","0","0.0432"
"5","ir","ACAM","0.059892","0","0.1226"
"5","ir","DEFA","0.006052","0","0.0023"
"5","ir","MEIM","0.005090","1","0.0027"
"5","ir","STPU","0.003636","1","0.0099"
"5","ir","LUBI","0.002290","0","0.0050"
"5","ir","GRCA","0.000104","0","0.0001"
"5","dt","CAME","0.208559","0","0.0856"
"5","dt","FEMI","0.171608","1","0.1461"
"5","dt","ARPU","0.131258","1","0.0895"
"5","dt","LUMI","0.119857","0","1.7765"
"5","dt","ACAM","0.088705","0","0.1816"
"5","dt","ASFA","0.067705","0","0.1489"
"5","dt","TRWI","0.058322","0","0.0663"
"5","dt","STPU","0.052541","1","0.1433"
"5","dt","LUSU","0.052416","0","0.7990"
"5","dt","HOIN","0.049029","1","0.1300"
"5","fd","LUMI","0.215481","0","3.1938"
"5","fd","SPAI","0.140403","1","0.0189"
"5","fd","POSE","0.133849","1","0.0426"
"5","fd","ACMI","0.106415","0","0.0102"
"5","fd","GRCA","0.086401","0","0.0961"
"5","fd","LUBI","0.076952","0","0.1692"
"5","fd","HOIN","0.075942","1","0.2013"
"5","fd","ACAM","0.056203","0","0.1151"
"5","fd","BRCA","0.055927","1","0.2167"
"5","fd","DEFA","0.052427","0","0.0198"
"5","r","ELGL","0.533333333","1","1.9680"
"5","r","PHCI","0.185714286","0","0.1516"
"5","r","ACAM","0.119047619","0","0.4333"
"5","r","SPAI","0.076190476","1","0.0182"
"5","r","MEIM","0.033333333","1","0.0319"
"5","r","HOBR","0.019047619","1","0.0549"
"5","r","LAPL","0.014285714","0","0.0083"
"5","r","DEFA","0.014285714","0","0.0096"
"5","r","LUMI","0.004761905","0","0.1255"
"5","r","LUSU","0.000000000","0","0.0000"
"6","ir","KOMA","0.578372","1","0.0699"
"6","ir","AMME","0.172183","0","0.1351"
"6","ir","CAME","0.128462","0","0.0527"
"6","ir","POSE","0.070632","1","0.0225"
"6","ir","ELGL","0.046022","1","0.0955"
"6","ir","ESCA","0.004293","0","0.0026"
"6","ir","STPU","0.000036","1","0.0001"
"6","ir","ASFA","0.000001","0","0.0000"
"6","ir","SIBE","0.000001","0","0.0000"
"6","ir","GRCA","0.000000","0","0.0000"
"6","dt","LUSU","0.228115","0","3.4773"
"6","dt","MURI","0.122948","1","0.0140"
"6","dt","CIOC","0.099579","0","0.3322"
"6","dt","BRCA","0.097924","1","0.3795"
"6","dt","ACAM","0.095684","0","0.1959"
"6","dt","CAME","0.078698","0","0.0323"
"6","dt","RACA","0.075539","0","0.0960"
"6","dt","TRWI","0.072536","0","0.0824"
"6","dt","POSE","0.068090","1","0.0217"
"6","dt","KOMA","0.060886","1","0.0074"
"6","fd","LUMI","0.182367","0","2.7030"
"6","fd","FEMI","0.131799","1","0.1122"
"6","fd","MEIM","0.127575","1","0.0686"
"6","fd","LUSU","0.123854","0","1.8880"
"6","fd","GRCA","0.108345","0","0.1205"
"6","fd","ASFA","0.074205","0","0.1632"
"6","fd","ELGL","0.073435","1","0.1524"
"6","fd","HOBR","0.064764","1","0.1050"
"6","fd","ACST","0.063134","0","0.0494"
"6","fd","RACA","0.050521","0","0.0642"
"6","r","ARPU","0.28","1","0.3396"
"6","r","ESCA","0.24","0","0.2602"
"6","r","ACMI","0.16","0","0.0272"
"6","r","KOMA","0.08","1","0.0172"
"6","r","ACAM","0.08","0","0.2912"
"6","r","DEFA","0.08","0","0.0538"
"6","r","MEIM","0.04","1","0.0382"
"6","r","PHCI","0.04","0","0.0326"
"6","r","FEMI","0.00","1","0.0000"
"6","r","PLER","0.00","0","0.0000"
"7","ir","SPAI","0.276612","1","0.0372"
"7","ir","KOMA","0.133750","1","0.0162"
"7","ir","AMME","0.128014","0","0.1005"
"7","ir","CIOC","0.123039","0","0.4104"
"7","ir","HOIN","0.082174","1","0.2178"
"7","ir","RACA","0.074248","0","0.0944"
"7","ir","POSE","0.069817","1","0.0222"
"7","ir","PLER","0.063914","0","0.0554"
"7","ir","ESCA","0.028102","0","0.0171"
"7","ir","ACMI","0.020330","0","0.0019"
"7","dt","LUSU","0.244023","0","3.7198"
"7","dt","PHCI","0.143450","0","0.0659"
"7","dt","SPAI","0.131726","1","0.0177"
"7","dt","ACST","0.109586","0","0.0857"
"7","dt","STPU","0.083483","1","0.2277"
"7","dt","GRCA","0.075869","0","0.0844"
"7","dt","ELGL","0.066680","1","0.1384"
"7","dt","ASFA","0.050920","0","0.1120"
"7","dt","RACA","0.047830","0","0.0608"
"7","dt","MEIM","0.046433","1","0.0250"
"7","fd","GRCA","0.134086","0","0.1491"
"7","fd","ESCA","0.122396","0","0.0746"
"7","fd","CIOC","0.119427","0","0.3984"
"7","fd","LAPL","0.114534","0","0.0376"
"7","fd","SPAI","0.105446","1","0.0142"
"7","fd","ASFA","0.099762","0","0.2194"
"7","fd","POSE","0.098818","1","0.0315"
"7","fd","ELGL","0.077802","1","0.1615"
"7","fd","CAME","0.074338","0","0.0305"
"7","fd","HOBR","0.053390","1","0.0866"
"7","r","RACA","0.41111111","0","0.9291"
"7","r","HOIN","0.22222222","1","1.0472"
"7","r","STPU","0.11111111","1","0.5388"
"7","r","MEIM","0.06666667","1","0.0637"
"7","r","SIBE","0.06666667","0","0.0918"
"7","r","ESCA","0.06666667","0","0.0723"
"7","r","ELCO","0.02222222","1","0.0497"
"7","r","ASFA","0.02222222","0","0.0869"
"7","r","LUMI","0.01111111","0","0.2928"
"7","r","GRCA","0.00000000","0","0.0000"
"8","ir","PHCI","0.317208","0","0.1456"
"8","ir","KOMA","0.136665","1","0.0165"
"8","ir","ARPU","0.105201","1","0.0718"
"8","ir","POSE","0.102353","1","0.0326"
"8","ir","PLER","0.091026","0","0.0789"
"8","ir","TRWI","0.074865","0","0.0851"
"8","ir","ACAM","0.051856","0","0.1062"
"8","ir","STPU","0.046956","1","0.1281"
"8","ir","RACA","0.041707","0","0.0530"
"8","ir","SIBE","0.032164","0","0.0249"
"8","dt","LUMI","0.238896","0","3.5409"
"8","dt","CAME","0.164037","0","0.0674"
"8","dt","PHCI","0.145561","0","0.0668"
"8","dt","ACAM","0.121196","0","0.2481"
"8","dt","KOMA","0.082120","1","0.0099"
"8","dt","ESCA","0.069017","0","0.0421"
"8","dt","HOIN","0.066340","1","0.1759"
"8","dt","BRCA","0.058312","1","0.2260"
"8","dt","HOBR","0.027521","1","0.0446"
"8","dt","TRWI","0.027000","0","0.0307"
"8","fd","CIOC","0.171146","0","0.5709"
"8","fd","POSE","0.161804","1","0.0515"
"8","fd","ACMI","0.117944","0","0.0113"
"8","fd","KOMA","0.098784","1","0.0119"
"8","fd","ELCO","0.082701","1","0.1039"
"8","fd","SIBE","0.079357","0","0.0614"
"8","fd","HOBR","0.078614","1","0.1275"
"8","fd","RACA","0.076050","0","0.0967"
"8","fd","ACST","0.073978","0","0.0578"
"8","fd","DEFA","0.059622","0","0.0225"
"8","r","AMME","0.23076923","0","0.3219"
"8","r","ARPU","0.16923077","1","0.2053"
"8","r","LUBI","0.16923077","0","0.6617"
"8","r","SPAI","0.13846154","1","0.0331"
"8","r","ACMI","0.12307692","0","0.0209"
"8","r","ACST","0.09230769","0","0.1283"
"8","r","ELGL","0.03076923","1","0.1135"
"8","r","LAPL","0.03076923","0","0.0179"
"8","r","LUMI","0.01538462","0","0.4054"
"8","r","MEIM","0.00000000","1","0.0000"
"9","ir","SPAI","0.283062","1","0.0381"
"9","ir","AMME","0.200719","0","0.1575"
"9","ir","KOMA","0.149318","1","0.0181"
"9","ir","ESCA","0.130407","0","0.0795"
"9","ir","ELGL","0.076589","1","0.1590"
"9","ir","HOBR","0.053560","1","0.0869"
"9","ir","LUSU","0.052251","0","0.7965"
"9","ir","ACST","0.034904","0","0.0273"
"9","ir","LUMI","0.010006","0","0.1483"
"9","ir","GRCA","0.009183","0","0.0102"
"9","dt","LUMI","0.349593","0","5.1816"
"9","dt","ACST","0.206754","0","0.1617"
"9","dt","FEMI","0.180170","1","0.1534"
"9","dt","MURI","0.179947","1","0.0205"
"9","dt","ESCA","0.031342","0","0.0191"
"9","dt","DEFA","0.027614","0","0.0104"
"9","dt","HOBR","0.011769","1","0.0191"
"9","dt","TRWI","0.007097","0","0.0081"
"9","dt","LAPL","0.002878","0","0.0009"
"9","dt","POSE","0.002836","1","0.0009"
"9","fd","LUSU","0.191077","0","2.9127"
"9","fd","MURI","0.121254","1","0.0138"
"9","fd","ACMI","0.119526","0","0.0114"
"9","fd","LUBI","0.112186","0","0.2467"
"9","fd","MEIM","0.096312","1","0.0518"
"9","fd","ASFA","0.094890","0","0.2087"
"9","fd","KOMA","0.076941","1","0.0093"
"9","fd","PLER","0.071624","0","0.0620"
"9","fd","ARPU","0.061708","1","0.0421"
"9","fd","RACA","0.054483","0","0.0693"
"9","r","ACST","0.926","0","1.2871"
"9","r","ESCA","0.035","0","0.0379"
"9","r","STPU","0.023","1","0.1115"
"9","r","LUSU","0.008","0","0.2168"
"9","r","MEIM","0.004","1","0.0038"
"9","r","SIBE","0.003","0","0.0041"
"9","r","PHCI","0.001","0","0.0008"
"9","r","KOMA","0.000","1","0.0000"
"9","r","FEMI","0.000","1","0.0000"
"9","r","LAPL","0.000","0","0.0000"
"10","ir","AMME","0.316059","0","0.2480"
"10","ir","KOMA","0.219918","1","0.0266"
"10","ir","LAPL","0.217337","0","0.0713"
"10","ir","HOIN","0.095379","1","0.2528"
"10","ir","CIOC","0.066723","0","0.2226"
"10","ir","ESCA","0.059567","0","0.0363"
"10","ir","MEIM","0.012878","1","0.0069"
"10","ir","LUSU","0.011630","0","0.1773"
"10","ir","ELCO","0.000454","1","0.0006"
"10","ir","LUBI","0.000054","0","0.0001"
"10","dt","CAME","0.290469","0","0.1193"
"10","dt","ACST","0.162734","0","0.1272"
"10","dt","LUMI","0.133779","0","1.9829"
"10","dt","LUSU","0.075162","0","1.1458"
"10","dt","HOIN","0.065634","1","0.1740"
"10","dt","ELGL","0.058868","1","0.1222"
"10","dt","RACA","0.058115","0","0.0739"
"10","dt","POSE","0.057403","1","0.0183"
"10","dt","ASFA","0.049981","0","0.1099"
"10","dt","BRCA","0.047855","1","0.1854"
"10","fd","LUSU","0.180262","0","2.7479"
"10","fd","LAPL","0.176746","0","0.0580"
"10","fd","SPAI","0.126531","1","0.0170"
"10","fd","STPU","0.089039","1","0.2429"
"10","fd","CIOC","0.079280","0","0.2644"
"10","fd","HOIN","0.077872","1","0.2064"
"10","fd","AMME","0.074861","0","0.0587"
"10","fd","CAME","0.071397","0","0.0293"
"10","fd","RACA","0.064370","0","0.0818"
"10","fd","BRCA","0.059643","1","0.2311"
"10","r","GRCA","0.42611684","0","0.8426"
"10","r","ACST","0.26460481","0","0.3678"
"10","r","HOBR","0.07560137","1","0.2180"
"10","r","ASFA","0.07216495","0","0.2822"
"10","r","ACAM","0.07216495","0","0.2627"
"10","r","PLER","0.05498282","0","0.0847"
"10","r","SPAI","0.01374570","1","0.0033"
"10","r","POSE","0.01030928","1","0.0058"
"10","r","AMME","0.01030928","0","0.0144"
"10","r","ELCO","0.00000000","1","0.0000"
"11","ir","MURI","0.447006","1","0.0509"
"11","ir","CIOC","0.325107","0","1.0844"
"11","ir","PLER","0.111640","0","0.0967"
"11","ir","ARPU","0.072717","1","0.0496"
"11","ir","LUSU","0.034546","0","0.5266"
"11","ir","DEFA","0.005933","0","0.0022"
"11","ir","RACA","0.002165","0","0.0028"
"11","ir","SIBE","0.000552","0","0.0004"
"11","ir","STPU","0.000254","1","0.0007"
"11","ir","POSE","0.000079","1","0.0000"
"11","dt","CIOC","0.197323","0","0.6582"
"11","dt","HOIN","0.185957","1","0.4929"
"11","dt","ACAM","0.174682","0","0.3577"
"11","dt","HOBR","0.091950","1","0.1491"
"11","dt","ACST","0.079603","0","0.0622"
"11","dt","AMME","0.070668","0","0.0555"
"11","dt","SIBE","0.061271","0","0.0474"
"11","dt","MEIM","0.059229","1","0.0319"
"11","dt","PHCI","0.046594","0","0.0214"
"11","dt","POSE","0.032723","1","0.0104"
"11","fd","LAPL","0.185190","0","0.0607"
"11","fd","GRCA","0.118796","0","0.1321"
"11","fd","CIOC","0.117151","0","0.3908"
"11","fd","MURI","0.113541","1","0.0129"
"11","fd","ACMI","0.106547","0","0.0102"
"11","fd","FEMI","0.080427","1","0.0685"
"11","fd","ELCO","0.077258","1","0.0971"
"11","fd","ACAM","0.074712","0","0.1530"
"11","fd","BRCA","0.067514","1","0.2616"
"11","fd","ACST","0.058865","0","0.0460"
"11","r","KOMA","0.422885572","1","0.0909"
"11","r","BRCA","0.184079602","1","1.2681"
"11","r","PHCI","0.159203980","0","0.1300"
"11","r","DEFA","0.104477612","0","0.0702"
"11","r","CAME","0.084577114","0","0.0617"
"11","r","ACMI","0.039800995","0","0.0068"
"11","r","FEMI","0.004975124","1","0.0075"
"11","r","POSE","0.000000000","1","0.0000"
"11","r","AMME","0.000000000","0","0.0000"
"11","r","ACST","0.000000000","0","0.0000"
"12","ir","AMME","0.257217","0","0.2018"
"12","ir","SPAI","0.195153","1","0.0262"
"12","ir","ACAM","0.145566","0","0.2980"
"12","ir","KOMA","0.135490","1","0.0164"
"12","ir","MURI","0.097530","1","0.0111"
"12","ir","LAPL","0.078881","0","0.0259"
"12","ir","SIBE","0.028484","0","0.0221"
"12","ir","ACMI","0.026228","0","0.0025"
"12","ir","ELCO","0.018443","1","0.0232"
"12","ir","ESCA","0.017008","0","0.0104"
"12","dt","ASFA","0.216775","0","0.4768"
"12","dt","CIOC","0.210893","0","0.7035"
"12","dt","STPU","0.154143","1","0.4204"
"12","dt","GRCA","0.083977","0","0.0934"
"12","dt","ARPU","0.075828","1","0.0517"
"12","dt","PLER","0.072411","0","0.0627"
"12","dt","AMME","0.068811","0","0.0540"
"12","dt","MEIM","0.058177","1","0.0313"
"12","dt","CAME","0.044284","0","0.0182"
"12","dt","KOMA","0.014700","1","0.0018"
"12","fd","ASFA","0.136086","0","0.2993"
"12","fd","ESCA","0.131793","0","0.0804"
"12","fd","PHCI","0.128534","0","0.0590"
"12","fd","TRWI","0.116543","0","0.1324"
"12","fd","MURI","0.116236","1","0.0132"
"12","fd","SIBE","0.087370","0","0.0676"
"12","fd","PLER","0.075504","0","0.0654"
"12","fd","STPU","0.073616","1","0.2008"
"12","fd","HOBR","0.069245","1","0.1123"
"12","fd","ARPU","0.065073","1","0.0444"
"12","r","AMME","0.300813008","0","0.4196"
"12","r","GRCA","0.276422764","0","0.5466"
"12","r","MEIM","0.260162602","1","0.2487"
"12","r","PHCI","0.073170732","0","0.0597"
"12","r","ESCA","0.048780488","0","0.0529"
"12","r","ARPU","0.024390244","1","0.0296"
"12","r","MURI","0.008130081","1","0.0016"
"12","r","TRWI","0.008130081","0","0.0164"
"12","r","BRCA","0.000000000","1","0.0000"
"12","r","RACA","0.000000000","0","0.0000"
"13","ir","SPAI","0.366350","1","0.0493"
"13","ir","AMME","0.329372","0","0.2585"
"13","ir","ACMI","0.115428","0","0.0110"
"13","ir","LAPL","0.065239","0","0.0214"
"13","ir","ELCO","0.040445","1","0.0508"
"13","ir","BRCA","0.035116","1","0.1361"
"13","ir","ELGL","0.017938","1","0.0372"
"13","ir","RACA","0.016865","0","0.0214"
"13","ir","GRCA","0.009747","0","0.0108"
"13","ir","LUBI","0.003500","0","0.0077"
"13","dt","LUSU","0.193765","0","2.9537"
"13","dt","FEMI","0.138933","1","0.1183"
"13","dt","LUBI","0.132348","0","0.2911"
"13","dt","ACAM","0.090019","0","0.1843"
"13","dt","MURI","0.090000","1","0.0103"
"13","dt","AMME","0.086901","0","0.0682"
"13","dt","ASFA","0.083263","0","0.1831"
"13","dt","ELGL","0.082825","1","0.1719"
"13","dt","DEFA","0.051163","0","0.0193"
"13","dt","KOMA","0.050783","1","0.0061"
"13","fd","LUMI","0.204972","0","3.0381"
"13","fd","ACMI","0.138477","0","0.0132"
"13","fd","SPAI","0.136962","1","0.0184"
"13","fd","LUSU","0.113051","0","1.7233"
"13","fd","PHCI","0.091046","0","0.0418"
"13","fd","FEMI","0.082296","1","0.0701"
"13","fd","STPU","0.069017","1","0.1882"
"13","fd","HOIN","0.063742","1","0.1690"
"13","fd","RACA","0.051967","0","0.0661"
"13","fd","ACAM","0.048470","0","0.0992"
"13","r","ACAM","0.5938343834","0","2.1616"
"13","r","LUBI","0.2018451845","0","0.7892"
"13","r","ACMI","0.1597659766","0","0.0272"
"13","r","MEIM","0.0220522052","1","0.0211"
"13","r","ASFA","0.0139513951","0","0.0545"
"13","r","ARPU","0.0038253825","1","0.0046"
"13","r","GRCA","0.0029252925","0","0.0058"
"13","r","STPU","0.0011251125","1","0.0055"
"13","r","BRCA","0.0006750675","1","0.0047"
"13","r","DEFA","0.0000000000","0","0.0000"
"14","ir","KOMA","0.629747","1","0.0762"
"14","ir","CAME","0.235778","0","0.0968"
"14","ir","ARPU","0.077825","1","0.0531"
"14","ir","AMME","0.035096","0","0.0275"
"14","ir","HOBR","0.012912","1","0.0209"
"14","ir","ELCO","0.005764","1","0.0072"
"14","ir","ACST","0.002810","0","0.0022"
"14","ir","ASFA","0.000060","0","0.0001"
"14","ir","GRCA","0.000005","0","0.0000"
"14","ir","LUSU","0.000004","0","0.0001"
"14","dt","ACAM","0.194136","0","0.3975"
"14","dt","AMME","0.184797","0","0.1450"
"14","dt","LUBI","0.178343","0","0.3922"
"14","dt","HOIN","0.143775","1","0.3811"
"14","dt","ACST","0.091679","0","0.0717"
"14","dt","ELGL","0.083408","1","0.1731"
"14","dt","GRCA","0.065275","0","0.0726"
"14","dt","ASFA","0.043457","0","0.0956"
