"block","trt","species","prob","graminoid","seedrate.g.plot"
"14","dt","KOMA","0.011956","1","0.0014"
"14","dt","POSE","0.003173","1","0.0010"
"14","fd","LUMI","0.221969","0","3.2900"
"14","fd","SPAI","0.129299","1","0.0174"
"14","fd","ACMI","0.122385","0","0.0117"
"14","fd","PHCI","0.103357","0","0.0475"
"14","fd","MEIM","0.089851","1","0.0483"
"14","fd","CIOC","0.082207","0","0.2742"
"14","fd","ASFA","0.078445","0","0.1725"
"14","fd","STPU","0.062973","1","0.1718"
"14","fd","HOBR","0.057033","1","0.0925"
"14","fd","ACST","0.052481","0","0.0410"
"14","r","DEFA","0.9587884806","0","0.6444"
"14","r","LAPL","0.0143992056","0","0.0084"
"14","r","HOIN","0.0089374379","1","0.0421"
"14","r","ARPU","0.0054617676","1","0.0066"
"14","r","ACMI","0.0054617676","0","0.0009"
"14","r","MURI","0.0029791460","1","0.0006"
"14","r","TRWI","0.0029791460","0","0.0060"
"14","r","ACST","0.0009930487","0","0.0014"
"14","r","SPAI","0.0000000000","1","0.0000"
"14","r","ASFA","0.0000000000","0","0.0000"
"15","ir","PHCI","0.320994","0","0.1474"
"15","ir","MURI","0.179844","1","0.0205"
"15","ir","SPAI","0.125488","1","0.0169"
"15","ir","STPU","0.105523","1","0.2878"
"15","ir","GRCA","0.070382","0","0.0783"
"15","ir","HOBR","0.062765","1","0.1018"
"15","ir","LAPL","0.041681","0","0.0137"
"15","ir","LUSU","0.036521","0","0.5567"
"15","ir","LUBI","0.034947","0","0.0769"
"15","ir","ASFA","0.021856","0","0.0481"
"15","dt","LUSU","0.242319","0","3.6939"
"15","dt","ACST","0.208471","0","0.1630"
"15","dt","KOMA","0.158056","1","0.0191"
"15","dt","GRCA","0.094395","0","0.1050"
"15","dt","STPU","0.082317","1","0.2245"
"15","dt","SIBE","0.081545","0","0.0631"
"15","dt","HOIN","0.080779","1","0.2141"
"15","dt","ELCO","0.030150","1","0.0379"
"15","dt","TRWI","0.012055","0","0.0137"
"15","dt","LAPL","0.009913","0","0.0033"
"15","fd","LAPL","0.155050","0","0.0508"
"15","fd","ACMI","0.126082","0","0.0121"
"15","fd","PHCI","0.120483","0","0.0553"
"15","fd","MURI","0.103681","1","0.0118"
"15","fd","ELGL","0.097196","1","0.2017"
"15","fd","ACAM","0.095593","0","0.1957"
"15","fd","MEIM","0.086473","1","0.0465"
"15","fd","ACST","0.079983","0","0.0625"
"15","fd","HOBR","0.072276","1","0.1172"
"15","fd","DEFA","0.063183","0","0.0239"
"15","r","MURI","0.54271357","1","0.1099"
"15","r","DEFA","0.13567839","0","0.0912"
"15","r","HOBR","0.11055276","1","0.3188"
"15","r","ARPU","0.07537688","1","0.0914"
"15","r","ELGL","0.03517588","1","0.1298"
"15","r","GRCA","0.03015075","0","0.0596"
"15","r","LUMI","0.03015075","0","0.7945"
"15","r","ACAM","0.02512563","0","0.0915"
"15","r","LAPL","0.01507538","0","0.0088"
"15","r","ACMI","0.00000000","0","0.0000"
"16","ir","SPAI","0.339599","1","0.0457"
"16","ir","HOIN","0.246098","1","0.6524"
"16","ir","CIOC","0.181974","0","0.6070"
"16","ir","ESCA","0.067155","0","0.0409"
"16","ir","LAPL","0.063583","0","0.0209"
"16","ir","BRCA","0.047919","1","0.1857"
"16","ir","ACST","0.027051","0","0.0212"
"16","ir","ELCO","0.010876","1","0.0137"
"16","ir","ASFA","0.008107","0","0.0178"
"16","ir","LUBI","0.007637","0","0.0168"
"16","dt","LUSU","0.267031","0","4.0706"
"16","dt","PHCI","0.201594","0","0.0926"
"16","dt","FEMI","0.174419","1","0.1485"
"16","dt","ACMI","0.089898","0","0.0086"
"16","dt","BRCA","0.067877","1","0.2630"
"16","dt","ESCA","0.056972","0","0.0347"
"16","dt","ASFA","0.045900","0","0.1010"
"16","dt","ELCO","0.043072","1","0.0541"
"16","dt","MEIM","0.029003","1","0.0156"
"16","dt","TRWI","0.024234","0","0.0275"
"16","fd","LUBI","0.150487","0","0.3310"
"16","fd","ESCA","0.127030","0","0.0775"
"16","fd","LAPL","0.114437","0","0.0375"
"16","fd","SPAI","0.114230","1","0.0154"
"16","fd","AMME","0.103403","0","0.0811"
"16","fd","POSE","0.100445","1","0.0320"
"16","fd","TRWI","0.078952","0","0.0897"
"16","fd","ACAM","0.078629","0","0.1610"
"16","fd","STPU","0.067636","1","0.1845"
"16","fd","BRCA","0.064752","1","0.2509"
"16","r","ESCA","0.45205479","0","0.4900"
"16","r","FEMI","0.21917808","1","0.3318"
"16","r","SIBE","0.17808219","0","0.2451"
"16","r","BRCA","0.06849315","1","0.4718"
"16","r","LAPL","0.02739726","0","0.0160"
"16","r","CIOC","0.02739726","0","0.1625"
"16","r","STPU","0.01369863","1","0.0664"
"16","r","ELCO","0.01369863","1","0.0306"
"16","r","LUMI","0.00000000","0","0.0000"
"16","r","LUSU","0.00000000","0","0.0000"
"17","ir","SPAI","0.385773","1","0.0519"
"17","ir","AMME","0.272812","0","0.2141"
"17","ir","ACMI","0.107948","0","0.0103"
"17","ir","ARPU","0.086827","1","0.0592"
"17","ir","STPU","0.080000","1","0.2182"
"17","ir","TRWI","0.021783","0","0.0248"
"17","ir","ELGL","0.016171","1","0.0336"
"17","ir","RACA","0.015075","0","0.0192"
"17","ir","GRCA","0.008576","0","0.0095"
"17","ir","LUSU","0.005033","0","0.0767"
"17","dt","LUMI","0.245081","0","3.6326"
"17","dt","CIOC","0.153912","0","0.5134"
"17","dt","MURI","0.151288","1","0.0172"
"17","dt","LUBI","0.100952","0","0.2220"
"17","dt","ARPU","0.097529","1","0.0665"
"17","dt","ELGL","0.060354","1","0.1253"
"17","dt","SIBE","0.059735","0","0.0462"
"17","dt","KOMA","0.058225","1","0.0070"
"17","dt","DEFA","0.043145","0","0.0163"
"17","dt","TRWI","0.029780","0","0.0338"
"17","fd","POSE","0.143640","1","0.0457"
"17","fd","ASFA","0.129081","0","0.2839"
"17","fd","CIOC","0.120847","0","0.4031"
"17","fd","ACMI","0.117436","0","0.0112"
"17","fd","PHCI","0.114395","0","0.0525"
"17","fd","MURI","0.100021","1","0.0114"
"17","fd","STPU","0.076709","1","0.2092"
"17","fd","KOMA","0.068032","1","0.0082"
"17","fd","RACA","0.065631","0","0.0834"
"17","fd","ACST","0.064207","0","0.0502"
"17","r","MEIM","0.556737589","1","0.5322"
"17","r","AMME","0.198581560","0","0.2770"
"17","r","CIOC","0.074468085","0","0.4416"
"17","r","BRCA","0.063829787","1","0.4397"
"17","r","ACAM","0.046099291","0","0.1678"
"17","r","KOMA","0.028368794","1","0.0061"
"17","r","LUBI","0.014184397","0","0.0555"
"17","r","GRCA","0.010638298","0","0.0210"
"17","r","CAME","0.007092199","0","0.0052"
"17","r","HOBR","0.000000000","1","0.0000"
"18","ir","MURI","0.499230","1","0.0569"
"18","ir","CIOC","0.407026","0","1.3577"
"18","ir","ACAM","0.062150","0","0.1273"
"18","ir","ACMI","0.021421","0","0.0020"
"18","ir","HOBR","0.004953","1","0.0080"
"18","ir","STPU","0.003663","1","0.0100"
"18","ir","LAPL","0.000861","0","0.0003"
"18","ir","POSE","0.000406","1","0.0001"
"18","ir","TRWI","0.000234","0","0.0003"
"18","ir","LUMI","0.000056","0","0.0008"
"18","dt","FEMI","0.154878","1","0.1319"
"18","dt","HOBR","0.143555","1","0.2328"
"18","dt","LUSU","0.131915","0","2.0109"
"18","dt","ARPU","0.105563","1","0.0720"
"18","dt","SIBE","0.099411","0","0.0770"
"18","dt","ACAM","0.095418","0","0.1954"
"18","dt","BRCA","0.073895","1","0.2863"
"18","dt","PHCI","0.071899","0","0.0330"
"18","dt","AMME","0.062830","0","0.0493"
"18","dt","PLER","0.060636","0","0.0525"
"18","fd","LUBI","0.147544","0","0.3245"
"18","fd","ACMI","0.124632","0","0.0119"
"18","fd","TRWI","0.119289","0","0.1355"
"18","fd","CIOC","0.110477","0","0.3685"
"18","fd","MEIM","0.094372","1","0.0507"
"18","fd","FEMI","0.090958","1","0.0775"
"18","fd","AMME","0.085765","0","0.0673"
"18","fd","KOMA","0.085260","1","0.0103"
"18","fd","ELGL","0.083826","1","0.1740"
"18","fd","RACA","0.057875","0","0.0736"
"18","r","ACAM","0.438888889","0","1.5976"
"18","r","DEFA","0.305555556","0","0.2054"
"18","r","POSE","0.116666667","1","0.0660"
"18","r","LUBI","0.072222222","0","0.2824"
"18","r","PHCI","0.022222222","0","0.0181"
"18","r","FEMI","0.016666667","1","0.0252"
"18","r","SPAI","0.011111111","1","0.0027"
"18","r","GRCA","0.011111111","0","0.0220"
"18","r","PLER","0.005555556","0","0.0086"
"18","r","HOIN","0.000000000","1","0.0000"
"19","ir","PHCI","0.405627","0","0.1862"
"19","ir","TRWI","0.219193","0","0.2491"
"19","ir","MEIM","0.119636","1","0.0643"
"19","ir","PLER","0.079407","0","0.0688"
"19","ir","CIOC","0.048445","0","0.1616"
"19","ir","STPU","0.047566","1","0.1297"
"19","ir","BRCA","0.040591","1","0.1573"
"19","ir","ELCO","0.019102","1","0.0240"
"19","ir","ACMI","0.017823","0","0.0017"
"19","ir","LUBI","0.002611","0","0.0057"
"19","dt","LUMI","0.278790","0","4.1322"
"19","dt","CAME","0.175287","0","0.0720"
"19","dt","FEMI","0.160317","1","0.1365"
"19","dt","PHCI","0.156988","0","0.0721"
"19","dt","BRCA","0.066463","1","0.2575"
"19","dt","ACMI","0.062338","0","0.0060"
"19","dt","ASFA","0.043371","0","0.0954"
"19","dt","HOBR","0.023160","1","0.0376"
"19","dt","TRWI","0.021725","0","0.0247"
"19","dt","POSE","0.011561","1","0.0037"
"19","fd","TRWI","0.153083","0","0.1739"
"19","fd","ESCA","0.143649","0","0.0876"
"19","fd","GRCA","0.132946","0","0.1479"
"19","fd","CAME","0.094383","0","0.0388"
"19","fd","ACAM","0.088530","0","0.1813"
"19","fd","HOIN","0.087691","1","0.2324"
"19","fd","ARPU","0.081499","1","0.0556"
"19","fd","ELCO","0.079063","1","0.0994"
"19","fd","BRCA","0.072380","1","0.2805"
"19","fd","DEFA","0.066776","0","0.0252"
"19","r","ACST","0.381578947","0","0.5304"
"19","r","ESCA","0.375000000","0","0.4065"
"19","r","HOIN","0.098684211","1","0.4650"
"19","r","PLER","0.046052632","0","0.0709"
"19","r","POSE","0.039473684","1","0.0223"
"19","r","ACAM","0.032894737","0","0.1197"
"19","r","KOMA","0.019736842","1","0.0042"
"19","r","AMME","0.006578947","0","0.0092"
"19","r","ARPU","0.000000000","1","0.0000"
"19","r","LUBI","0.000000000","0","0.0000"
"20","ir","PHCI","0.384488","0","0.1765"
"20","ir","ELCO","0.141686","1","0.1781"
"20","ir","SPAI","0.136955","1","0.0184"
"20","ir","POSE","0.106445","1","0.0339"
"20","ir","CIOC","0.092084","0","0.3072"
"20","ir","BRCA","0.067380","1","0.2611"
"20","ir","LUBI","0.028304","0","0.0623"
"20","ir","TRWI","0.023942","0","0.0272"
"20","ir","ASFA","0.015209","0","0.0335"
"20","ir","LUMI","0.003507","0","0.0520"
"20","dt","LUSU","0.228021","0","3.4759"
"20","dt","RACA","0.117593","0","0.1495"
"20","dt","ELGL","0.107770","1","0.2237"
"20","dt","STPU","0.106302","1","0.2899"
"20","dt","SIBE","0.093958","0","0.0727"
"20","dt","MURI","0.092636","1","0.0106"
"20","dt","GRCA","0.081657","0","0.0908"
"20","dt","KOMA","0.063111","1","0.0076"
"20","dt","ACST","0.059204","0","0.0463"
"20","dt","CAME","0.049748","0","0.0204"
"20","fd","LUMI","0.225591","0","3.3437"
"20","fd","ESCA","0.178391","0","0.1088"
"20","fd","AMME","0.096379","0","0.0756"
"20","fd","LUBI","0.094204","0","0.2072"
"20","fd","ARPU","0.077881","1","0.0531"
"20","fd","ELGL","0.076780","1","0.1594"
"20","fd","DEFA","0.072692","0","0.0275"
"20","fd","STPU","0.065334","1","0.1782"
"20","fd","BRCA","0.058163","1","0.2254"
"20","fd","RACA","0.054585","0","0.0694"
"20","r","SIBE","0.804958678","0","1.1078"
"20","r","LUSU","0.132231405","0","3.5835"
"20","r","ASFA","0.047933884","0","0.1874"
"20","r","LAPL","0.008264463","0","0.0048"
"20","r","ELGL","0.003305785","1","0.0122"
"20","r","LUBI","0.003305785","0","0.0129"
"20","r","HOIN","0.000000000","1","0.0000"
"20","r","ARPU","0.000000000","1","0.0000"
"20","r","HOBR","0.000000000","1","0.0000"
"20","r","ACAM","0.000000000","0","0.0000"
"21","ir","SPAI","0.246262","1","0.0331"
"21","ir","MURI","0.190883","1","0.0217"
"21","ir","AMME","0.135529","0","0.1063"
"21","ir","FEMI","0.109038","1","0.0929"
"21","ir","PLER","0.091006","0","0.0788"
"21","ir","ELGL","0.088443","1","0.1836"
"21","ir","LUSU","0.059563","0","0.9080"
"21","ir","ACMI","0.039056","0","0.0037"
"21","ir","ASFA","0.026094","0","0.0574"
"21","ir","GRCA","0.014125","0","0.0157"
"21","dt","LUBI","0.207358","0","0.4561"
"21","dt","BRCA","0.124712","1","0.4833"
"21","dt","CIOC","0.117073","0","0.3905"
"21","dt","ACAM","0.102392","0","0.2096"
"21","dt","STPU","0.096516","1","0.2632"
"21","dt","MURI","0.091612","1","0.0104"
"21","dt","ELGL","0.081602","1","0.1694"
"21","dt","ACST","0.069521","0","0.0544"
"21","dt","SIBE","0.065402","0","0.0506"
"21","dt","DEFA","0.043811","0","0.0166"
"21","fd","LUBI","0.144845","0","0.3186"
"21","fd","LAPL","0.144204","0","0.0473"
"21","fd","GRCA","0.131654","0","0.1464"
"21","fd","POSE","0.125692","1","0.0400"
"21","fd","AMME","0.096878","0","0.0760"
"21","fd","KOMA","0.077105","1","0.0093"
"21","fd","PLER","0.076660","0","0.0664"
"21","fd","CAME","0.073232","0","0.0301"
"21","fd","HOBR","0.065832","1","0.1068"
"21","fd","ARPU","0.063898","1","0.0436"
"21","r","BRCA","0.75280899","1","5.1860"
"21","r","MURI","0.07865169","1","0.0159"
"21","r","LAPL","0.06179775","0","0.0360"
"21","r","LUSU","0.03932584","0","1.0657"
"21","r","PHCI","0.01685393","0","0.0138"
"21","r","LUBI","0.01685393","0","0.0659"
"21","r","SPAI","0.01123596","1","0.0027"
"21","r","DEFA","0.01123596","0","0.0076"
"21","r","CIOC","0.01123596","0","0.0666"
"21","r","HOBR","0.00000000","1","0.0000"
"22","ir","KOMA","0.545320","1","0.0659"
"22","ir","CAME","0.330070","0","0.1355"
"22","ir","ARPU","0.117989","1","0.0805"
"22","ir","POSE","0.003071","1","0.0010"
"22","ir","LUSU","0.002644","0","0.0403"
"22","ir","MEIM","0.000862","1","0.0005"
"22","ir","ACST","0.000034","0","0.0000"
"22","ir","ACMI","0.000010","0","0.0000"
"22","ir","GRCA","0.000000","0","0.0000"
"22","ir","ASFA","0.000000","0","0.0000"
"22","dt","ACAM","0.553254","0","1.1328"
"22","dt","SIBE","0.321629","0","0.2490"
"22","dt","LUSU","0.035807","0","0.5458"
"22","dt","ELGL","0.034490","1","0.0716"
"22","dt","RACA","0.019597","0","0.0249"
"22","dt","MEIM","0.017561","1","0.0094"
"22","dt","ELCO","0.010331","1","0.0130"
"22","dt","POSE","0.003600","1","0.0011"
"22","dt","LAPL","0.002947","0","0.0010"
"22","dt","TRWI","0.000783","0","0.0009"
"22","fd","LUBI","0.163274","0","0.3591"
"22","fd","CIOC","0.127255","0","0.4245"
"22","fd","MEIM","0.121444","1","0.0653"
"22","fd","FEMI","0.103189","1","0.0879"
"22","fd","CAME","0.088967","0","0.0365"
"22","fd","HOBR","0.087961","1","0.1427"
"22","fd","SIBE","0.087335","0","0.0676"
"22","fd","ARPU","0.081049","1","0.0553"
"22","fd","RACA","0.071764","0","0.0912"
"22","fd","ACST","0.067762","0","0.0530"
"22","r","HOIN","0.48418491","1","2.2817"
"22","r","CAME","0.20316302","0","0.1483"
"22","r","AMME","0.11922141","0","0.1663"
"22","r","TRWI","0.11313869","0","0.2285"
"22","r","ESCA","0.02189781","0","0.0237"
"22","r","ELGL","0.01824818","1","0.0673"
"22","r","PHCI","0.01459854","0","0.0119"
"22","r","SPAI","0.01094891","1","0.0026"
"22","r","POSE","0.00729927","1","0.0041"
"22","r","GRCA","0.00729927","0","0.0144"
"23","ir","SPAI","0.421432","1","0.0567"
"23","ir","FEMI","0.173717","1","0.1479"
"23","ir","HOIN","0.105620","1","0.2800"
"23","ir","CIOC","0.081577","0","0.2721"
"23","ir","ELGL","0.063943","1","0.1327"
"23","ir","ACAM","0.047297","0","0.0968"
"23","ir","ACST","0.042873","0","0.0335"
"23","ir","SIBE","0.036745","0","0.0284"
"23","ir","ASFA","0.017596","0","0.0387"
"23","ir","GRCA","0.009199","0","0.0102"
"23","dt","LUSU","0.296842","0","4.5250"
"23","dt","PHCI","0.209854","0","0.0964"
"23","dt","ACMI","0.114261","0","0.0109"
"23","dt","GRCA","0.099217","0","0.1104"
"23","dt","SIBE","0.079616","0","0.0616"
"23","dt","ELGL","0.076269","1","0.1583"
"23","dt","ELCO","0.045693","1","0.0574"
"23","dt","HOBR","0.029434","1","0.0477"
"23","dt","TRWI","0.026368","0","0.0300"
"23","dt","POSE","0.022445","1","0.0071"
"23","fd","LUMI","0.213427","0","3.1634"
"23","fd","LAPL","0.127392","0","0.0418"
"23","fd","ESCA","0.113300","0","0.0691"
"23","fd","SPAI","0.108333","1","0.0146"
"23","fd","ACMI","0.101415","0","0.0097"
"23","fd","LUBI","0.086875","0","0.1911"
"23","fd","FEMI","0.072866","1","0.0621"
"23","fd","HOIN","0.063442","1","0.1682"
"23","fd","ELGL","0.059759","1","0.1240"
"23","fd","ACAM","0.053192","0","0.1089"
"23","r","ESCA","0.807385230","0","0.8752"
"23","r","HOBR","0.120758483","1","0.3482"
"23","r","ARPU","0.021956088","1","0.0266"
"23","r","LUSU","0.018962076","0","0.5139"
"23","r","CAME","0.013972056","0","0.0102"
"23","r","ELGL","0.011976048","1","0.0442"
"23","r","ACAM","0.002994012","0","0.0109"
"23","r","BRCA","0.001996008","1","0.0138"
"23","r","TRWI","0.000000000","0","0.0000"
"23","r","PHCI","0.000000000","0","0.0000"
"24","ir","PHCI","0.188815","0","0.0867"
"24","ir","CIOC","0.148045","0","0.4938"
"24","ir","SPAI","0.127506","1","0.0171"
"24","ir","ARPU","0.119898","1","0.0818"
"24","ir","CAME","0.110045","0","0.0452"
"24","ir","MURI","0.090530","1","0.0103"
"24","ir","ASFA","0.074562","0","0.1640"
"24","ir","SIBE","0.054957","0","0.0425"
"24","ir","POSE","0.047737","1","0.0152"
"24","ir","ESCA","0.037905","0","0.0231"
"24","dt","LUMI","0.277297","0","4.1101"
"24","dt","CIOC","0.117587","0","0.3922"
"24","dt","MURI","0.110308","1","0.0126"
"24","dt","LUBI","0.110282","0","0.2426"
"24","dt","AMME","0.089465","0","0.0702"
"24","dt","ARPU","0.088391","1","0.0603"
"24","dt","HOBR","0.053488","1","0.0868"
"24","dt","ACMI","0.053373","0","0.0051"
"24","dt","KOMA","0.050525","1","0.0061"
"24","dt","DEFA","0.049284","0","0.0186"
"24","fd","ASFA","0.174890","0","0.3846"
"24","fd","PHCI","0.116932","0","0.0537"
"24","fd","CIOC","0.110142","0","0.3674"
"24","fd","KOMA","0.103204","1","0.0125"
"24","fd","FEMI","0.101853","1","0.0867"
"24","fd","STPU","0.088900","1","0.2425"
"24","fd","DEFA","0.084043","0","0.0318"
"24","fd","AMME","0.078395","0","0.0615"
"24","fd","ACST","0.072879","0","0.0570"
"24","fd","ARPU","0.068762","1","0.0469"
"24","r","ELGL","0.345360825","1","1.2744"
"24","r","RACA","0.257731959","0","0.5825"
"24","r","HOBR","0.206185567","1","0.5945"
"24","r","DEFA","0.072164948","0","0.0485"
"24","r","CAME","0.054123711","0","0.0395"
"24","r","AMME","0.033505155","0","0.0467"
"24","r","TRWI","0.018041237","0","0.0364"
"24","r","GRCA","0.007731959","0","0.0153"
"24","r","HOIN","0.002577320","1","0.0121"
"24","r","STPU","0.002577320","1","0.0125"
"25","ir","PHCI","0.359745","0","0.1652"
"25","ir","POSE","0.188696","1","0.0601"
"25","ir","ELGL","0.187553","1","0.3893"
"25","ir","PLER","0.064767","0","0.0561"
"25","ir","FEMI","0.060725","1","0.0517"
"25","ir","DEFA","0.042029","0","0.0159"
"25","ir","ACST","0.036005","0","0.0282"
"25","ir","STPU","0.035713","1","0.0974"
"25","ir","SIBE","0.013553","0","0.0105"
"25","ir","LUBI","0.011214","0","0.0247"
"25","dt","LUSU","0.186214","0","2.8386"
"25","dt","FEMI","0.147135","1","0.1253"
"25","dt","ACAM","0.099417","0","0.2036"
"25","dt","CAME","0.097937","0","0.0402"
"25","dt","ARPU","0.095264","1","0.0650"
"25","dt","ASFA","0.088079","0","0.1937"
"25","dt","STPU","0.077328","1","0.2109"
"25","dt","KOMA","0.071483","1","0.0086"
"25","dt","SIBE","0.070122","0","0.0543"
"25","dt","RACA","0.067019","0","0.0852"
"25","fd","LUMI","0.220733","0","3.2717"
"25","fd","POSE","0.145926","1","0.0465"
"25","fd","KOMA","0.093536","1","0.0113"
"25","fd","CIOC","0.091744","0","0.3060"
"25","fd","AMME","0.090397","0","0.0709"
"25","fd","MEIM","0.085722","1","0.0461"
"25","fd","SIBE","0.075997","0","0.0588"
"25","fd","ASFA","0.073082","0","0.1607"
"25","fd","ELCO","0.067884","1","0.0853"
"25","fd","ACAM","0.054979","0","0.1126"
"25","r","LAPL","0.41666667","0","0.2429"
"25","r","BRCA","0.25000000","1","1.7222"
"25","r","RACA","0.08333333","0","0.1883"
"25","r","ACMI","0.06944444","0","0.0118"
"25","r","CAME","0.06944444","0","0.0507"
"25","r","LUMI","0.05555556","0","1.4639"
"25","r","POSE","0.02777778","1","0.0157"
"25","r","HOBR","0.02777778","1","0.0801"
"25","r","FEMI","0.00000000","1","0.0000"
"25","r","PLER","0.00000000","0","0.0000"
"26","ir","CAME","0.339283","0","0.1393"
"26","ir","SPAI","0.267626","1","0.0360"
"26","ir","PLER","0.195512","0","0.1694"
"26","ir","ARPU","0.075712","1","0.0517"
"26","ir","LUSU","0.040159","0","0.6122"
"26","ir","ELGL","0.031857","1","0.0661"
"26","ir","MEIM","0.019890","1","0.0107"
"26","ir","SIBE","0.018907","0","0.0146"
"26","ir","ACST","0.007605","0","0.0059"
"26","ir","LAPL","0.003448","0","0.0011"
"26","dt","LUMI","0.178758","0","2.6495"
"26","dt","CIOC","0.161395","0","0.5384"
"26","dt","SPAI","0.158149","1","0.0213"
"26","dt","LUSU","0.128079","0","1.9524"
"26","dt","ACST","0.116445","0","0.0910"
"26","dt","KOMA","0.103009","1","0.0125"
"26","dt","ESCA","0.067370","0","0.0411"
"26","dt","RACA","0.041197","0","0.0524"
"26","dt","HOBR","0.023163","1","0.0376"
"26","dt","POSE","0.022437","1","0.0071"
"26","fd","LAPL","0.175231","0","0.0575"
"26","fd","LUBI","0.134016","0","0.2948"
"26","fd","AMME","0.117030","0","0.0918"
"26","fd","MEIM","0.099040","1","0.0533"
"26","fd","SIBE","0.093400","0","0.0723"
"26","fd","ASFA","0.092815","0","0.2041"
"26","fd","HOIN","0.087035","1","0.2307"
"26","fd","ELGL","0.082966","1","0.1722"
"26","fd","BRCA","0.064398","1","0.2495"
"26","fd","RACA","0.054068","0","0.0687"
"26","r","LAPL","0.23456790","0","0.1368"
"26","r","ESCA","0.22222222","0","0.2409"
"26","r","PLER","0.17283951","0","0.2662"
"26","r","CIOC","0.14814815","0","0.8785"
"26","r","SPAI","0.08641975","1","0.0207"
"26","r","HOIN","0.04938272","1","0.2327"
"26","r","ELCO","0.03703704","1","0.0828"
"26","r","ACST","0.02469136","0","0.0343"
"26","r","BRCA","0.01234568","1","0.0850"
"26","r","LUSU","0.01234568","0","0.3346"
"27","ir","PHCI","0.260490","0","0.1196"
"27","ir","ARPU","0.112536","1","0.0768"
"27","ir","AMME","0.108746","0","0.0853"
"27","ir","TRWI","0.107310","0","0.1219"
"27","ir","CAME","0.107033","0","0.0440"
"27","ir","POSE","0.105914","1","0.0337"
"27","ir","FEMI","0.077998","1","0.0664"
"27","ir","HOBR","0.067587","1","0.1096"
"27","ir","ACST","0.038002","0","0.0297"
"27","ir","LUBI","0.014384","0","0.0316"
"27","dt","LUSU","0.234646","0","3.5769"
"27","dt","MURI","0.105079","1","0.0120"
"27","dt","MEIM","0.098739","1","0.0531"
"27","dt","ACAM","0.094376","0","0.1932"
"27","dt","STPU","0.090147","1","0.2459"
"27","dt","CIOC","0.090062","0","0.3004"
"27","dt","TRWI","0.086273","0","0.0980"
"27","dt","SIBE","0.074383","0","0.0576"
"27","dt","CAME","0.069186","0","0.0284"
"27","dt","KOMA","0.057109","1","0.0069"
"27","fd","LAPL","0.186847","0","0.0613"
"27","fd","GRCA","0.129257","0","0.1438"
"27","fd","TRWI","0.108219","0","0.1230"
"27","fd","ACAM","0.102954","0","0.2108"
"27","fd","MEIM","0.095256","1","0.0512"
