"block","trt","leafn","lma","seedmass","srl","rootdiam","rmf","full","year","water"
1,"dt",1.33915465494591,0.0446178908984979,0.0129733610237873,0.0748352065883252,0.0408962640012613,1.39962092458618,3.72442323201596,"2021","1.25"
1,"fd",0.237881247803272,0.247608273546213,0.115629795881675,0.927847679572337,0.239628611475323,0.196072599361833,2.78164958599081,"2021","1.25"
1,"ir",0.753105805680727,0.378241347436691,3.3019493423743,0.822361103831744,0.801594930096021,0.329321307185996,6.78749143504982,"2021","1.25"
1,"rand",0.947561946461673,0.478672383723533,1.55151574798394,0.556772000791418,0.42608531949628,0.189007376078877,4.95206183335925,"2021","1.25"
10,"dt",0.848544715878846,0.462797174053626,1.51402249183774,0.931038871165161,0.76247957402179,0.330306150205948,5.59551250657487,"2021","1.25"
10,"fd",0.715859923580291,0.476281671214849,0.767406129980866,0.368354835644714,0.2333426552193,0.128812495593877,3.60128172217022,"2021","1.25"
10,"ir",0.464968844374019,0.279131912281916,1.69719327348908,0.486001747642174,0.466009942512324,0.124884971322934,3.92657435758883,"2021","1.25"
10,"rand",0.326559417490993,0.220659961879138,0.167002343910484,0.298053732901037,0.104660041574961,0.271321068033448,2.34589156900052,"2021","1.25"
11,"dt",0.779111888655355,2.25295914903775,0.0939576618515998,0.348514596640248,0.0247272708678498,0.058802384891119,4.49397420120032,"2021","1.25"
11,"fd",0.444206893170439,0.492682532496157,0.143023007533977,0.341193027574472,0.36300245359826,0.162074408916478,2.94076636558439,"2021","1.25"
11,"ir",1.08614336148016,0.736880826804252,2.07747012353636,0.750417528029769,0.640467970990754,0.159018320050876,5.45039813089217,"2021","1.25"
11,"rand",0.843589390726988,0.289400549111546,0.20002543441572,0.535268383296926,0.0929214013926868,0.107395800584885,2.9915691112865,"2021","1.25"
12,"dt",1.57395120310534,0.449503556009551,1.65560135324546,0.580249118484559,0.419579032254956,0.386983373582356,5.77857651270359,"2021","1.25"
12,"ir",1.05115373761536,0.699601145508204,0.0215985522627006,0.49603992477901,0.287277616988604,0.060848429069907,2.61651940622379,"2021","1.25"
12,"rand",1.5957826894174,0.254711482680671,0.00819419100771023,1.30444494467116,0.204502323054264,0.411935580172141,3.77957121100335,"2021","1.25"
13,"dt",1.14214933269074,0.360548377642086,0.0496847867686394,1.02782861118907,0.25305823112842,0.599011870179051,4.40021627020069,"2021","1.25"
13,"fd",1.40937804886797,0.486285369400213,0.111609948839976,0.98110820567961,0.364767566934422,0.248408327502254,4.59652987861041,"2021","1.25"
13,"ir",1.9972786353834,0.532680239610301,2.73362352977728,1.15961806014242,0.871884507867552,0.668590155808252,8.60053787368725,"2021","1.25"
13,"rand",1.94811419580294,0.535407777542283,3.30924325161957,1.13693966591288,1.07716721727941,0.360720863062243,8.68361654511012,"2021","1.25"
14,"dt",1.65422901068493,0.30350110277762,1.60107569338681,0.810290617585736,0.603061613515107,0.807956204193318,6.31026982304275,"2021","1.25"
14,"fd",1.12930107584386,1.19304714270205,1.93506040817006,1.2656613650046,0.771064897189239,0.111254285024058,7.00498747261062,"2021","1.25"
14,"ir",0.734704318504534,0.210948514915157,2.57069715346426,1.59092957514919,1.59518359175295,0.0838480828367278,6.78631123662281,"2021","1.25"
14,"rand",1.45275342966876,0.250140885577474,3.55203592555892,1.28095871056758,1.27096666419804,0.270273692225266,8.07712930779604,"2021","1.25"
15,"dt",1.73129899979427,0.242427547224668,2.02471336794971,0.5338074458498,0.400435563315161,0.861978916254942,6.5823694092384,"2021","1.25"
15,"fd",0.106030751878628,0.177717152601956,0.0264972964509579,0.544438599914086,0.0228566147419426,0.128025749973027,1.55839840956931,"2021","1.25"
15,"ir",2.72027285195158,0.437281796198406,1.41711774010548,1.24242733682838,0.328301605578702,0.653981499444901,7.46608500214874,"2021","1.25"
15,"rand",1.62665144439523,0.121761601285331,0.0271493321202376,0.979238735325818,0.273678125281306,1.4201866259571,5.36877766148679,"2021","1.25"
16,"dt",1.41218318975111,0.366438207200872,0.67294672077495,0.923999814270856,0.289551128951049,0.211575313602166,4.83333767910783,"2021","1.25"
16,"fd",0.791292159945075,0.517390448138383,0.164960215466767,0.53132380020192,0.157614361161111,0.143220375338816,3.27042452201678,"2021","1.25"
16,"ir",0.603920989968596,0.873916084601903,0.107674493159993,0.509067185394559,0.151780757990115,0.141943129745,3.38198366613606,"2021","1.25"
16,"rand",1.37432707255707,0.796609705813707,1.37218685990086,0.985751534128698,0.648245472823517,0.254926424474065,6.42412199502423,"2021","1.25"
17,"dt",0.582706335959377,0.635645299486624,1.2165703664841,0.243966916969641,0.333893275129901,0.370124477005703,4.26743826144929,"2021","1.25"
17,"fd",0.563559654458418,0.771987671229399,0.0845153240695859,1.17615164454186,0.69357836085189,0.306462142463052,4.56623419473597,"2021","1.25"
17,"ir",0.898822059125751,0.45250331952583,2.75729159740837,1.03443599397826,0.826970420225716,0.461952151642285,7.2214748126889,"2021","1.25"
17,"rand",0.5041648632912,0.508129389010546,0.618700840008889,0.186369371576162,0.220808409356932,0.0493257800456369,3.005497482112,"2021","1.25"
18,"dt",0.325746522861387,0.261585200143338,0.130519128622786,0.192713556210437,0.0351718935183944,0.0832918544155954,1.75939152549656,"2021","1.25"
18,"fd",0.458837528615664,0.373464545009651,0.0882044010148625,0.342752614589274,0.167326328230175,0.30583291681637,2.63015962436378,"2021","1.25"
18,"ir",0.349453861846012,0.614058549736416,1.56458852991124,1.29067926751018,1.50929681401723,0.0729923998110367,5.81851417851218,"2021","1.25"
18,"rand",2.25749524571079,0.434110972021716,0.0128006341523474,0.602318374176136,0.280802835002134,0.212057579609747,3.94678949262785,"2021","1.25"
19,"dt",1.53286473088406,0.612822114995657,0.386217527333335,0.730026874659311,0.335835826041409,0.275138431502478,4.6898868837664,"2021","1.25"
19,"fd",0.329593611647948,0.289176152181345,0.150194937036008,0.674444226585676,0.422281200156996,0.241799074027662,3.08471376135005,"2021","1.25"
19,"ir",1.05849653739667,0.448035997844746,0.186708044104738,0.540595423065886,0.102143098985542,0.176933363543374,3.50766924968503,"2021","1.25"
19,"rand",1.28217280215416,0.670079405648951,0.112340361376142,0.697897097689838,0.290121730153271,0.192417623236748,4.06434939701304,"2021","1.25"
2,"dt",0.779865562802075,0.63937597053555,0.140352375314631,0.962775442663561,0.199895461005218,0.340264247250035,3.7745769898543,"2021","1.25"
2,"fd",0.538398964145982,0.419241481636759,0.148999952323742,0.653742918923458,0.128944886872643,0.164078108420476,2.96463032325938,"2021","1.25"
2,"rand",0.970421384872903,0.923420542911827,0.0614682976363909,1.43826495022499,0.385592877106726,0.437719270153719,4.61001247420164,"2021","1.25"
20,"dt",1.19544525268921,0.538439517291073,1.63601830113115,1.21680714432889,0.940495676449652,0.514012946175703,6.95437647919396,"2021","1.25"
20,"fd",0.758169620701376,0.579303577205986,0.15475394630713,0.490241187012566,0.0781868754236594,0.297414771895864,3.34997973639775,"2021","1.25"
20,"ir",1.94693505797593,0.799386731620778,0.16435817414347,0.743361266261164,0.157962997918444,0.211773273572816,4.67032183351112,"2021","1.25"
20,"rand",1.03198018732673,0.797220168637616,0.811306747858134,0.954669663682561,0.56717151388592,0.369214760737324,5.22958058478144,"2021","1.25"
21,"dt",0.511859586401794,0.423577875025569,0.0739350125764612,0.0351358438389271,0.0907277908824279,0.279837850298042,2.09851811355567,"2021","1.25"
21,"fd",0.865824325572042,0.299509201741624,0.0516018228375983,0.552136565508823,0.104783619165356,0.503924550407286,2.85755484079833,"2021","1.25"
21,"ir",0.834096910742668,0.336427025217758,0.0409556372745041,0.539937330472587,0.283021268293905,0.516403483211206,3.47905381799269,"2021","1.25"
21,"rand",0.869652555974738,0.433866042447118,1.29275348172258,0.299495200665559,0.518889630438084,0.0750928640919383,4.39363817187362,"2021","1.25"
22,"dt",0.446778759311902,0.117665244952121,0.00824697036392973,0.300791310498564,0.0989899996225723,0.428592946640025,1.95389747539783,"2021","1.25"
22,"fd",0.960443879864997,0.657459407354358,1.93094236736022,0.776567855601521,0.883354955925086,0.156074817625335,5.78401418003812,"2021","1.25"
22,"ir",0.173147755672842,0.155917751987498,0.0394802051338033,0.264180301068269,0.340804153163216,0.0735628392125558,1.47669272778361,"2021","1.25"
22,"rand",0.842679224948404,0.363634900421616,0.0404601233040586,0.759696490457082,0.441573909079867,0.383024938599153,3.66695193975136,"2021","1.25"
23,"dt",1.80037477331132,0.188175712136569,1.06524620671436,0.426575221649135,0.222581593006915,1.00875479172667,5.17628795756908,"2021","1.25"
23,"fd",2.22869534291689,0.681944652192353,3.33800002104909,1.93185702729225,1.76702302671785,0.668592929280603,11.4567835192639,"2021","1.25"
23,"ir",1.42176124795767,0.779227059035242,1.37275812838897,0.629658130152032,0.590817494552514,0.686943931148144,6.2758130707248,"2021","1.25"
23,"rand",2.84431054622862,0.909160618490993,3.16754945698047,1.95609461129186,1.21941320879049,0.769148992973944,11.3860177847342,"2021","1.25"
24,"dt",0.829284825232541,0.776606875125811,1.69483160876132,0.910025525597761,0.962436186407908,0.239038389275939,6.20978458760228,"2021","1.25"
24,"fd",1.15434177042259,0.575846932968476,2.9594250849919,1.25857195868963,0.915237396634471,0.193117192293022,7.2999043424464,"2021","1.25"
24,"ir",1.25897253765531,0.76559231882384,2.44385257213156,0.912434019604044,0.68303951436668,0.206220569434596,6.27011153201604,"2021","1.25"
24,"rand",1.89003929204609,0.62444638629431,2.36226820220272,0.736395890487696,0.62776451784136,0.942920595541908,8.11002031703588,"2021","1.25"
25,"dt",1.05185648250648,0.510050353252729,2.69067963258421,0.715371007150495,1.02867572418886,0.155636650183827,7.14116575448885,"2021","1.25"
25,"fd",0.356171550329893,0.296060622520369,0.103029262809279,0.202386612822491,0.181453688924882,0.104819604451907,1.70761347551702,"2021","0.5"
25,"ir",0.88894797884951,0.300691315260103,0.0445084977071846,0.72334543692138,0.136903596174844,0.492170327756948,3.4609368475243,"2021","0.5"
25,"rand",0.595028018577783,0.106254026560882,2.37479872740932,1.55887951432884,2.65112252533968,0.13816462780839,8.39903735599129,"2021","1.25"
26,"dt",1.369825282023,1.8938619163318,0.131203690731724,0.83998202424145,0.302563967624987,0.381225890688621,5.19166634892984,"2021","0.5"
26,"fd",0.77152095632141,0.161577729576646,0.0972724645084039,0.427226679259768,0.0976870752809912,0.405067642365975,2.40161547223625,"2021","0.5"
26,"ir",1.88756260103942,0.673260885393778,3.29888267958571,1.16407487526585,0.996700324108799,0.530257654042514,9.43527060985001,"2021","0.5"
26,"rand",0.372971896492261,0.209467381490296,0.187643607634219,1.06575329313701,0.0907811193140642,0.293053606930547,3.17496502264546,"2021","0.5"
27,"dt",0.587013988175098,0.213281248263922,1.3687643281613,0.238467701593273,0.314293303886548,0.0389746426043513,3.03949576544922,"2021","0.5"
27,"fd",0.219198552278018,0.122096483057709,0.115724306545985,0.610079371015363,0.0528507764082019,0.18256708271661,1.8793153388659,"2021","0.5"
27,"ir",1.33843967430102,0.612722516074784,1.57080943884134,0.906128797409893,0.439742378331891,0.178753623422783,5.3733265664203,"2021","0.5"
27,"rand",2.07607861441307,0.332314314807421,2.1911743154594,1.16491735254386,0.571600081153111,0.18435389213808,7.21059744656537,"2021","0.5"
28,"dt",1.09628252301122,1.04329815801895,0.0821139846649127,0.844139402319285,0.152860622845071,0.654113727923249,4.84402094664247,"2021","0.5"
28,"fd",2.94838275646432,0.892716294530876,2.26026157642976,1.39492736945682,0.927906342679223,0.402459907534546,9.04702197896338,"2021","0.5"
28,"ir",2.82563033939585,0.777750888856497,0.746019703440409,0.525689901759321,0.324465907695768,0.339148869379378,5.58665501039425,"2021","0.5"
28,"rand",1.63335572436693,1.61435793516402,2.55504446539301,0.757084139587932,0.512600728762524,0.214256581546555,8.27305163517637,"2021","0.5"
29,"dt",0.378175271171239,0.0786660809251748,0.330492461400097,0.402249220648811,0.198256519152338,0.410431813704003,2.51712586451809,"2021","0.5"
29,"fd",1.21644925468621,0.468009447116265,3.41511255072323,1.26983967326882,1.03181404402486,0.100381536069992,8.39747039160987,"2021","0.5"
29,"ir",1.11142708775595,0.225162456977592,2.99706080222835,1.30113911728799,0.811736664741489,0.0192216350241396,7.23237060238697,"2021","0.5"
3,"dt",1.83770301332401,1.0820176497253,0.0567391588110253,0.692636763540355,0.121031402803852,0.29333239479074,4.70171656120621,"2021","1.25"
3,"fd",0.894429672502091,0.312880804140979,0.172472534477845,0.455014625294905,0.0639459418363903,0.0936999887379297,2.9206557297702,"2021","1.25"
3,"ir",1.29814560020412,0.719186623328305,0.688407125133392,0.947975516343573,0.339795341064936,0.503097247995426,5.39218842003784,"2021","1.25"
3,"rand",1.12611924893718,0.868350747329495,0.111560144436929,0.67536627980523,0.18500333174959,0.174210216684521,4.06882213172301,"2021","1.25"
30,"dt",1.71522277116566,0.392454887255279,2.67013152151151,0.650821695482868,1.13040199435981,0.292630495337819,7.84557817241517,"2021","0.5"
30,"fd",1.22865117447373,0.559693145223001,2.41366844987763,0.420070408322521,0.964569559293213,0.0884894021025548,6.66733266049748,"2021","0.5"
30,"ir",0.870440816785377,0.25889575117232,3.1140469371472,1.4379942177941,0.788623049208307,0.085401093615037,6.7342998756205,"2021","0.5"
30,"rand",2.02177433070674,0.57738265467588,2.67146245989817,1.08790322242797,0.934700329050028,0.246022266711502,8.4603277460501,"2021","0.5"
31,"dt",0.70358077144951,1.19480756158517,1.98733655980002,0.392009699695866,0.51057262166587,0.110185309730054,5.67688032349076,"2021","0.5"
31,"fd",1.100544701996,0.642746982916168,0.0572428103129241,0.834621030723977,0.182082986248699,0.772870267359206,4.50879415180429,"2021","0.5"
31,"ir",0.986864925114878,0.211132027064861,0.276024061659319,0.531355555262225,0.0632756263499999,0.0343563578264262,2.83007906422524,"2021","0.5"
31,"rand",0.208603485428055,0.0327502340653697,0.0315602883504713,0.105161936561537,0.000299760500838811,0.000412756019553566,0.525992312880809,"2021","0.5"
32,"dt",1.19395268296956,0.202951660272083,0.0965616789482738,0.787573111015741,0.157064180637767,0.548420934205184,3.8489926922164,"2021","0.5"
32,"fd",1.33076471207718,0.444099348886473,0.0742977091012873,1.26375050837864,0.388391130650305,0.671983075411158,4.91189653207437,"2021","0.5"
32,"ir",0.997190626051271,0.21061429183774,0.163020830764208,0.540411561163722,0.0284608566749837,0.00252206005363383,2.65841535511602,"2021","0.5"
32,"rand",0.385553703065728,0.423904713133107,0.0565662225929254,0.556569045739765,0.407835551245309,0.637640548246243,3.19562431749628,"2021","0.5"
33,"dt",1.61479671433115,0.886154947151695,2.69171714134023,1.0175986375223,1.0492078589011,0.31719768664471,8.42456717315187,"2021","0.5"
33,"fd",0.250346854328614,0.286174000384616,0.0151364762709665,1.17167727577276,0.945534053444261,0.56158051115076,4.16706578310228,"2021","0.5"
33,"ir",1.13967930980635,0.455629291028157,1.56698941947132,1.10966607557693,0.95839961215764,0.299771484471935,6.50968482486527,"2021","0.5"
33,"rand",0.294251646065262,0.125061918953791,0.625994923954873,0.373316189083005,0.228931152583407,0.136424204759674,2.05698361268827,"2021","0.5"
34,"dt",1.15070938746221,0.97882031034152,0.106935565825895,0.477717647858861,0.410886507775832,0.269796264105631,4.37870186157142,"2021","0.5"
34,"fd",1.57688015580367,0.155830482543653,0.00623974590933311,1.13486588791824,0.310200516756,0.533567124589968,4.28371662106771,"2021","0.5"
34,"ir",0.524044975359166,0.495314136200557,0.117266669392679,0.295977002264907,0.291998173259677,0.125431662487654,2.43389116238201,"2021","0.5"
34,"rand",1.53013162973385,0.550905615963921,0.0543918649905224,0.540221538750839,0.209370251486131,0.263209620359224,4.00825985157616,"2021","0.5"
35,"dt",1.60974167018149,0.614905141321863,0.682151565728141,1.02423969309195,0.636501377213439,0.215617853034571,5.38233585956902,"2021","0.5"
35,"fd",1.03721512409775,1.0393816073832,2.23224821612972,0.674052830638708,0.818640774825199,0.278810704951262,6.91922151037996,"2021","0.5"
35,"ir",1.16326380236259,0.252662628497671,0.852115017653858,0.655683388292673,0.232743358155486,0.0312779611277997,4.1683040597249,"2021","0.5"
35,"rand",0.674253781390208,0.28214781827133,1.83177962400833,0.87235215894643,0.450195452373392,0.0756412967860919,4.46507068454051,"2021","0.5"
36,"dt",0.21318325072809,0.1340063118445,0.327879418062346,0.0447233263322354,0.191992805092076,0.0208282628346185,1.3840756233093,"2021","0.5"
36,"ir",0.461899971917114,0.165607303992644,1.34952412124428,0.406565723999943,0.439234544054684,0.0456705946735365,3.31759314452138,"2021","0.5"
36,"rand",1.3835288862065,0.0682232651924541,0.0615212027665321,0.181807286136373,0.0788271237674951,1.4635630399155,4.18604855502683,"2021","0.5"
37,"dt",0.345965139961589,0.276535271445662,0.0686467432491848,0.326758279466545,0.0875969973972068,0.168878293786136,1.83399088889839,"2021","0.5"
37,"fd",1.90354078164673,0.361256858432016,0.174279809307468,0.583027023404259,0.0687577505608565,0.288805992461662,4.21214498198347,"2021","0.5"
37,"ir",1.39921033066442,0.29682392448573,0.202568456768838,0.731119457183278,0.0215266485459308,0.0625068624461937,3.6752831482245,"2021","0.5"
37,"rand",0.582484128678293,0.330302052892068,0.153014112718285,0.297370697456691,0.0909170001464358,0.124862711625645,2.46348229393136,"2021","0.5"
38,"dt",0.492805192111527,0.63675789355304,0.0451865736843302,0.0823066703378463,0.0353081357369908,0.515472447611406,2.58256722038299,"2021","0.5"
38,"fd",0.507772547017847,0.324534083519005,0.0258640499583101,0.285181434827457,0.0476068615029618,0.642879476199964,2.50133770212051,"2021","0.5"
38,"ir",1.45550287681282,0.281276244635875,0.171651402637902,0.688228476361604,0.204661987620712,0.186034574444726,3.96552376741374,"2021","0.5"
38,"rand",0.734330594028863,0.87981498466873,0.139845429922078,0.794552813839854,0.343077629145935,0.272318056120991,4.14612247865557,"2021","0.5"
39,"dt",0.103474170793725,0.471140970118254,0.0365635663627252,0.229141065867973,0.0370193586924449,0.459796590746903,2.08345925199379,"2021","0.5"
39,"fd",0.267103612494274,0.412294704418094,0.0912045124956555,0.159682383946628,0.105035377807276,0.143697026808419,1.91305781346556,"2021","0.5"
39,"ir",0.16958033083828,0.144882949727531,0.178260777567069,0.370501529580391,0.172561014169902,0.166723614994105,1.63786560903414,"2021","0.5"
39,"rand",0.337629221387914,0.254993474202692,0.261638834593161,0.157588657271973,0.128980814149791,0.173837754775055,1.95795711628262,"2021","0.5"
4,"dt",0.853438480031117,0.586595234496889,0.111423033630582,0.495185630837243,0.101790563867739,0.30975284997083,3.30491170013684,"2021","1.25"
4,"fd",1.2968195675863,0.218301591958135,0.0980691079961755,0.896154019631163,0.288760752035036,0.463475086467087,4.01290402019446,"2021","1.25"
4,"ir",0.261948997882395,0.434941965772471,0.149656603188922,0.183450303008226,0.0978018620183521,0.0234310913723011,1.53200813416704,"2021","1.25"
4,"rand",0.00510190990863463,0.00925060559979899,0.0149002136953307,2.26254390598434e-05,0.0164762157541019,0.00471271852117326,0.135113460495993,"2021","1.25"
40,"dt",0.364279006918303,0.217291882884242,0.326523868528643,0.684696331060187,0.381298624715526,0.265617754952565,3.08157858699871,"2021","0.5"
40,"fd",1.01097356189575,0.346376416259947,1.04156571577847,0.902022804535592,0.512402129690765,0.565638276237021,5.34201921585414,"2021","0.5"
40,"ir",0.368039132829866,0.619641926851901,0.0914506494115885,0.259865163058748,0.11930360135784,0.276827421576411,2.5336633586545,"2021","0.5"
40,"rand",2.02726354999449,0.628118100983626,0.12237345249591,0.741203356295794,0.30583932146845,0.488688779683229,5.17449111335936,"2021","0.5"
41,"dt",0.931017524660372,0.775457921941771,0.633086496549424,1.32057926728238,0.842767826373019,0.393362499987021,5.38366649477719,"2021","0.5"
41,"fd",0.371580625832986,0.536751036401699,0.748166629466784,1.01363380983539,0.92670128578152,0.235035553086032,4.81337228554412,"2021","0.5"
41,"ir",0.405023509450247,0.455708177821354,0.547606555905949,0.778228457957781,0.67563024910608,0.142002597446085,3.71459944588366,"2021","0.5"
41,"rand",0.443988689954979,0.101160798026415,0.0248268046343174,0.396510431936193,0.254794376213605,0.11670710079125,1.90154164196921,"2021","0.5"
42,"dt",1.13108649261584,0.45488439087361,0.0358398058739678,0.950052824868453,0.334627341552323,0.889282602289388,4.76322988508884,"2021","0.5"
42,"fd",1.18481745110762,0.940918118837985,1.88326891929911,1.0891773235544,0.951079106070608,0.264417315657466,7.21586974384697,"2021","0.5"
42,"ir",0.992094617172641,0.848610832876929,0.856121720232757,0.782769881999935,0.755456215435639,0.322582484336428,5.2059156185081,"2021","0.5"
42,"rand",1.44287268077119,0.443368230916299,1.70444710576777,1.78967320812592,1.07150415187296,0.373057223202865,7.59025352641574,"2021","0.5"
43,"dt",1.98621655766423,0.449727894694759,0.372470279391731,1.07251390647647,0.427521327257557,0.643499858278688,5.820122092671,"2021","0.5"
43,"fd",1.19582363932518,0.593571395078875,0.0858371302191202,0.473034937709899,0.131785743596694,0.477261352064109,3.05675857798125,"2021","0.5"
43,"ir",1.03994950221988,0.336438428266969,2.61083528177674,0.792683351234237,1.17860561174904,0.214340007536798,6.91917571219543,"2021","0.5"
43,"rand",1.56577727498497,0.511817499740194,2.02472359696693,1.10469156391485,0.860831104139852,0.254553221013119,7.30056246566002,"2021","0.5"
44,"dt",0.666704503275074,0.534101353103249,0.0523496244249057,0.726320019425947,0.297862686610937,0.549660226417683,3.39398224228484,"2021","0.5"
44,"fd",0.872249669859402,0.852298705069103,0.0305217070148001,0.333708357820217,0.129839200372061,0.308438180224719,2.80968721611387,"2021","0.5"
44,"ir",0.602470488624862,0.492785298598634,1.67339252555733,0.44270708533988,0.551237098645929,0.118852783636609,4.23574325626178,"2021","0.5"
